Arrival Delay (Minutes),destinationstate_0,destinationstate_1,destinationstate_2,destinationlatitude,destinationlongitude,originstate_0,originstate_1,originstate_2,originstate_3,originstate_4,originstate_5,originstate_6,originlatitude,originlongitude,Month,Day,Scheduled Arrival Hour,Scheduled Arrival Minute,Weekdaynum,xs,ys,Month_sin,Month_cos,Day_sin,Day_cos,Weekdaynum_sin,Weekdaynum_cos,HS_Dist,Delayed?,Carrier Code_AA,Carrier Code_DL,Carrier Code_OO,Carrier Code_UA,Carrier Code_WN,Destination Airport_ATL,Destination Airport_DFW,Destination Airport_LAX,Destination Airport_ORD
-8,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,7,19,6,17,3,0.997250185,-0.07410849,-0.5,-0.866025404,-0.651372483,-0.758758123,1.22E-16,-1,0,0,1,0,0,0,0,1,0,0,0
-15,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,7,19,13,30,3,-0.382683432,-0.923879533,-0.5,-0.866025404,-0.651372483,-0.758758123,1.22E-16,-1,0,0,1,0,0,0,0,1,0,0,0
1,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,7,19,12,21,3,-0.091501619,-0.995804928,-0.5,-0.866025404,-0.651372483,-0.758758123,1.22E-16,-1,0,1,1,0,0,0,0,1,0,0,0
19,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,0,41.9796,-87.90446,7,19,20,37,3,-0.774392644,0.632705329,-0.5,-0.866025404,-0.651372483,-0.758758123,1.22E-16,-1,0,1,1,0,0,0,0,1,0,0,0
-5,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,1,33.43417,-112.00806,7,19,19,7,3,-0.957571361,0.288196268,-0.5,-0.866025404,-0.651372483,-0.758758123,1.22E-16,-1,0,0,1,0,0,0,0,1,0,0,0
-5,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,7,19,17,21,3,-0.985556059,-0.169349504,-0.5,-0.866025404,-0.651372483,-0.758758123,1.22E-16,-1,0,0,1,0,0,0,0,1,0,0,0
7,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,7,19,19,30,3,-0.923879533,0.382683432,-0.5,-0.866025404,-0.651372483,-0.758758123,1.22E-16,-1,0,1,1,0,0,0,0,1,0,0,0
-8,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,7,19,10,55,3,0.279829014,-0.960049854,-0.5,-0.866025404,-0.651372483,-0.758758123,1.22E-16,-1,0,0,1,0,0,0,0,1,0,0,0
24,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,7,19,12,46,3,-0.199367934,-0.979924705,-0.5,-0.866025404,-0.651372483,-0.758758123,1.22E-16,-1,0,1,1,0,0,0,0,1,0,0,0
29,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,7,19,16,23,3,-0.911762044,-0.410718853,-0.5,-0.866025404,-0.651372483,-0.758758123,1.22E-16,-1,0,1,1,0,0,0,0,1,0,0,0
-18,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,1,40.77724,-73.87261,7,19,23,57,3,-0.013089596,0.999914328,-0.5,-0.866025404,-0.651372483,-0.758758123,1.22E-16,-1,0,0,1,0,0,0,0,1,0,0,0
13,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,7,19,21,53,3,-0.526213924,0.850352225,-0.5,-0.866025404,-0.651372483,-0.758758123,1.22E-16,-1,0,1,1,0,0,0,0,1,0,0,0
-13,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,1,40.77724,-73.87261,7,19,16,26,3,-0.917060074,-0.398749069,-0.5,-0.866025404,-0.651372483,-0.758758123,1.22E-16,-1,0,0,1,0,0,0,0,1,0,0,0
7,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,7,19,23,51,3,-0.039259816,0.999229036,-0.5,-0.866025404,-0.651372483,-0.758758123,1.22E-16,-1,0,1,1,0,0,0,0,1,0,0,0
31,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,7,19,22,26,3,-0.398749069,0.917060074,-0.5,-0.866025404,-0.651372483,-0.758758123,1.22E-16,-1,0,1,1,0,0,0,0,1,0,0,0
0,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,0,41.9796,-87.90446,7,19,21,46,3,-0.551936985,0.833885822,-0.5,-0.866025404,-0.651372483,-0.758758123,1.22E-16,-1,0,0,1,0,0,0,0,1,0,0,0
15,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,7,19,19,58,3,-0.870355696,0.49242356,-0.5,-0.866025404,-0.651372483,-0.758758123,1.22E-16,-1,0,1,1,0,0,0,0,1,0,0,0
4,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,7,19,22,56,3,-0.275637356,0.961261696,-0.5,-0.866025404,-0.651372483,-0.758758123,1.22E-16,-1,0,1,1,0,0,0,0,1,0,0,0
-7,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,7,19,10,33,3,0.370557438,-0.928809553,-0.5,-0.866025404,-0.651372483,-0.758758123,1.22E-16,-1,0,0,1,0,0,0,0,1,0,0,0
-3,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,7,19,23,43,3,-0.07410849,0.997250185,-0.5,-0.866025404,-0.651372483,-0.758758123,1.22E-16,-1,0,0,1,0,0,0,0,1,0,0,0
-5,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,7,19,9,17,3,0.652759752,-0.757564984,-0.5,-0.866025404,-0.651372483,-0.758758123,1.22E-16,-1,0,0,1,0,0,0,0,1,0,0,0
2,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,7,20,17,36,4,-0.994521895,-0.104528463,-0.5,-0.866025404,-0.790775737,-0.612105983,-0.866025404,-0.5,0,1,1,0,0,0,0,1,0,0,0
0,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,7,20,9,19,4,0.64612398,-0.76323247,-0.5,-0.866025404,-0.790775737,-0.612105983,-0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
6,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,0,41.9796,-87.90446,7,20,11,32,4,0.121869343,-0.992546152,-0.5,-0.866025404,-0.790775737,-0.612105983,-0.866025404,-0.5,0,1,1,0,0,0,0,1,0,0,0
-14,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,1,33.43417,-112.00806,7,20,15,27,4,-0.785316931,-0.619093949,-0.5,-0.866025404,-0.790775737,-0.612105983,-0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
22,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,7,20,11,44,4,0.069756474,-0.99756405,-0.5,-0.866025404,-0.790775737,-0.612105983,-0.866025404,-0.5,0,1,1,0,0,0,0,1,0,0,0
2,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,7,20,16,9,4,-0.884987637,-0.46561452,-0.5,-0.866025404,-0.790775737,-0.612105983,-0.866025404,-0.5,0,1,1,0,0,0,0,1,0,0,0
25,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,7,20,23,21,4,-0.169349504,0.985556059,-0.5,-0.866025404,-0.790775737,-0.612105983,-0.866025404,-0.5,0,1,1,0,0,0,0,1,0,0,0
17,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,7,20,14,30,4,-0.608761429,-0.79335334,-0.5,-0.866025404,-0.790775737,-0.612105983,-0.866025404,-0.5,0,1,1,0,0,0,0,1,0,0,0
10,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,7,20,6,17,4,0.997250185,-0.07410849,-0.5,-0.866025404,-0.790775737,-0.612105983,-0.866025404,-0.5,0,1,1,0,0,0,0,1,0,0,0
-5,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,7,20,13,30,4,-0.382683432,-0.923879533,-0.5,-0.866025404,-0.790775737,-0.612105983,-0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
8,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,7,20,12,21,4,-0.091501619,-0.995804928,-0.5,-0.866025404,-0.790775737,-0.612105983,-0.866025404,-0.5,0,1,1,0,0,0,0,1,0,0,0
19,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,1,33.43417,-112.00806,7,20,19,7,4,-0.957571361,0.288196268,-0.5,-0.866025404,-0.790775737,-0.612105983,-0.866025404,-0.5,0,1,1,0,0,0,0,1,0,0,0
-4,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,7,20,17,21,4,-0.985556059,-0.169349504,-0.5,-0.866025404,-0.790775737,-0.612105983,-0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
-9,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,7,20,10,55,4,0.279829014,-0.960049854,-0.5,-0.866025404,-0.790775737,-0.612105983,-0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
1,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,7,20,14,48,4,-0.669130606,-0.743144825,-0.5,-0.866025404,-0.790775737,-0.612105983,-0.866025404,-0.5,0,1,1,0,0,0,0,1,0,0,0
16,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,7,20,23,4,4,-0.241921896,0.970295726,-0.5,-0.866025404,-0.790775737,-0.612105983,-0.866025404,-0.5,0,1,1,0,0,0,0,1,0,0,0
8,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,7,20,18,57,4,-0.96923091,0.246153293,-0.5,-0.866025404,-0.790775737,-0.612105983,-0.866025404,-0.5,0,1,1,0,0,0,0,1,0,0,0
-1,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,7,20,12,46,4,-0.199367934,-0.979924705,-0.5,-0.866025404,-0.790775737,-0.612105983,-0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
-8,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,7,20,16,23,4,-0.911762044,-0.410718853,-0.5,-0.866025404,-0.790775737,-0.612105983,-0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
2,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,7,20,21,53,4,-0.526213924,0.850352225,-0.5,-0.866025404,-0.790775737,-0.612105983,-0.866025404,-0.5,0,1,1,0,0,0,0,1,0,0,0
-9,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,1,40.77724,-73.87261,7,20,16,26,4,-0.917060074,-0.398749069,-0.5,-0.866025404,-0.790775737,-0.612105983,-0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
37,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,7,20,19,58,4,-0.870355696,0.49242356,-0.5,-0.866025404,-0.790775737,-0.612105983,-0.866025404,-0.5,0,1,1,0,0,0,0,1,0,0,0
-6,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,7,20,10,33,4,0.370557438,-0.928809553,-0.5,-0.866025404,-0.790775737,-0.612105983,-0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
-18,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,7,20,23,43,4,-0.07410849,0.997250185,-0.5,-0.866025404,-0.790775737,-0.612105983,-0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
-11,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,7,20,9,17,4,0.652759752,-0.757564984,-0.5,-0.866025404,-0.790775737,-0.612105983,-0.866025404,-0.5,0,0,1,0,0,0,0,1,0,0,0
5,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,7,21,17,36,5,-0.994521895,-0.104528463,-0.5,-0.866025404,-0.89780454,-0.440394152,-0.866025404,0.5,0,1,1,0,0,0,0,1,0,0,0
14,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,7,21,9,19,5,0.64612398,-0.76323247,-0.5,-0.866025404,-0.89780454,-0.440394152,-0.866025404,0.5,0,1,1,0,0,0,0,1,0,0,0
3,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,0,41.9796,-87.90446,7,21,11,32,5,0.121869343,-0.992546152,-0.5,-0.866025404,-0.89780454,-0.440394152,-0.866025404,0.5,0,1,1,0,0,0,0,1,0,0,0
1,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,1,33.43417,-112.00806,7,21,15,27,5,-0.785316931,-0.619093949,-0.5,-0.866025404,-0.89780454,-0.440394152,-0.866025404,0.5,0,1,1,0,0,0,0,1,0,0,0
-16,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,7,21,16,9,5,-0.884987637,-0.46561452,-0.5,-0.866025404,-0.89780454,-0.440394152,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-7,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,7,21,23,21,5,-0.169349504,0.985556059,-0.5,-0.866025404,-0.89780454,-0.440394152,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
27,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,7,21,14,30,5,-0.608761429,-0.79335334,-0.5,-0.866025404,-0.89780454,-0.440394152,-0.866025404,0.5,0,1,1,0,0,0,0,1,0,0,0
-1,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,7,21,6,17,5,0.997250185,-0.07410849,-0.5,-0.866025404,-0.89780454,-0.440394152,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-17,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,7,21,13,30,5,-0.382683432,-0.923879533,-0.5,-0.866025404,-0.89780454,-0.440394152,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-25,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,1,33.43417,-112.00806,7,21,19,7,5,-0.957571361,0.288196268,-0.5,-0.866025404,-0.89780454,-0.440394152,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
35,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,7,21,18,11,5,-0.998848386,0.047978129,-0.5,-0.866025404,-0.89780454,-0.440394152,-0.866025404,0.5,0,1,1,0,0,0,0,1,0,0,0
14,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,7,21,19,30,5,-0.923879533,0.382683432,-0.5,-0.866025404,-0.89780454,-0.440394152,-0.866025404,0.5,0,1,1,0,0,0,0,1,0,0,0
-12,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,1,40.77724,-73.87261,7,21,14,34,5,-0.622514637,-0.782608157,-0.5,-0.866025404,-0.89780454,-0.440394152,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
16,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,7,21,20,42,5,-0.760405966,0.649448048,-0.5,-0.866025404,-0.89780454,-0.440394152,-0.866025404,0.5,0,1,1,0,0,0,0,1,0,0,0
-16,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,7,21,23,4,5,-0.241921896,0.970295726,-0.5,-0.866025404,-0.89780454,-0.440394152,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-3,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,7,21,18,57,5,-0.96923091,0.246153293,-0.5,-0.866025404,-0.89780454,-0.440394152,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-20,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,7,21,10,16,5,0.438371147,-0.898794046,-0.5,-0.866025404,-0.89780454,-0.440394152,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-14,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,7,21,12,46,5,-0.199367934,-0.979924705,-0.5,-0.866025404,-0.89780454,-0.440394152,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-22,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,7,21,16,23,5,-0.911762044,-0.410718853,-0.5,-0.866025404,-0.89780454,-0.440394152,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-7,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,7,21,21,53,5,-0.526213924,0.850352225,-0.5,-0.866025404,-0.89780454,-0.440394152,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-22,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,1,40.77724,-73.87261,7,21,16,26,5,-0.917060074,-0.398749069,-0.5,-0.866025404,-0.89780454,-0.440394152,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
37,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,7,21,23,51,5,-0.039259816,0.999229036,-0.5,-0.866025404,-0.89780454,-0.440394152,-0.866025404,0.5,0,1,1,0,0,0,0,1,0,0,0
-17,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,7,21,22,41,5,-0.337916718,0.941176015,-0.5,-0.866025404,-0.89780454,-0.440394152,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
-21,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,7,21,22,56,5,-0.275637356,0.961261696,-0.5,-0.866025404,-0.89780454,-0.440394152,-0.866025404,0.5,0,0,1,0,0,0,0,1,0,0,0
8,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,7,21,10,33,5,0.370557438,-0.928809553,-0.5,-0.866025404,-0.89780454,-0.440394152,-0.866025404,0.5,0,1,1,0,0,0,0,1,0,0,0
35,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,7,21,23,43,5,-0.07410849,0.997250185,-0.5,-0.866025404,-0.89780454,-0.440394152,-0.866025404,0.5,0,1,1,0,0,0,0,1,0,0,0
-13,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,7,22,17,36,6,-0.994521895,-0.104528463,-0.5,-0.866025404,-0.968077119,-0.250652532,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
0,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,0,41.9796,-87.90446,7,22,11,32,6,0.121869343,-0.992546152,-0.5,-0.866025404,-0.968077119,-0.250652532,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
11,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,1,33.43417,-112.00806,7,22,15,27,6,-0.785316931,-0.619093949,-0.5,-0.866025404,-0.968077119,-0.250652532,-2.45E-16,1,0,1,1,0,0,0,0,1,0,0,0
4,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,7,22,16,9,6,-0.884987637,-0.46561452,-0.5,-0.866025404,-0.968077119,-0.250652532,-2.45E-16,1,0,1,1,0,0,0,0,1,0,0,0
0,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,7,22,22,2,6,-0.49242356,0.870355696,-0.5,-0.866025404,-0.968077119,-0.250652532,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
-9,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,7,22,6,17,6,0.997250185,-0.07410849,-0.5,-0.866025404,-0.968077119,-0.250652532,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
-11,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,7,22,13,30,6,-0.382683432,-0.923879533,-0.5,-0.866025404,-0.968077119,-0.250652532,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
-3,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,7,22,12,21,6,-0.091501619,-0.995804928,-0.5,-0.866025404,-0.968077119,-0.250652532,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
-6,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,1,33.43417,-112.00806,7,22,19,7,6,-0.957571361,0.288196268,-0.5,-0.866025404,-0.968077119,-0.250652532,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
-27,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,7,22,17,21,6,-0.985556059,-0.169349504,-0.5,-0.866025404,-0.968077119,-0.250652532,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
0,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,7,22,19,30,6,-0.923879533,0.382683432,-0.5,-0.866025404,-0.968077119,-0.250652532,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
-5,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,7,22,14,48,6,-0.669130606,-0.743144825,-0.5,-0.866025404,-0.968077119,-0.250652532,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
-22,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,7,22,10,16,6,0.438371147,-0.898794046,-0.5,-0.866025404,-0.968077119,-0.250652532,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
-18,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,7,22,16,23,6,-0.911762044,-0.410718853,-0.5,-0.866025404,-0.968077119,-0.250652532,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
-7,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,1,40.77724,-73.87261,7,22,16,26,6,-0.917060074,-0.398749069,-0.5,-0.866025404,-0.968077119,-0.250652532,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
24,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,7,22,22,41,6,-0.337916718,0.941176015,-0.5,-0.866025404,-0.968077119,-0.250652532,-2.45E-16,1,0,1,1,0,0,0,0,1,0,0,0
18,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,0,41.9796,-87.90446,7,22,21,46,6,-0.551936985,0.833885822,-0.5,-0.866025404,-0.968077119,-0.250652532,-2.45E-16,1,0,1,1,0,0,0,0,1,0,0,0
-5,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,7,22,19,58,6,-0.870355696,0.49242356,-0.5,-0.866025404,-0.968077119,-0.250652532,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
-10,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,7,22,22,56,6,-0.275637356,0.961261696,-0.5,-0.866025404,-0.968077119,-0.250652532,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
32,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,7,22,10,33,6,0.370557438,-0.928809553,-0.5,-0.866025404,-0.968077119,-0.250652532,-2.45E-16,1,0,1,1,0,0,0,0,1,0,0,0
-11,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,7,22,23,43,6,-0.07410849,0.997250185,-0.5,-0.866025404,-0.968077119,-0.250652532,-2.45E-16,1,0,0,1,0,0,0,0,1,0,0,0
10,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,7,23,17,36,0,-0.994521895,-0.104528463,-0.5,-0.866025404,-0.998716507,-0.050649169,0,1,0,1,1,0,0,0,0,1,0,0,0
10,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,7,23,9,19,0,0.64612398,-0.76323247,-0.5,-0.866025404,-0.998716507,-0.050649169,0,1,0,1,1,0,0,0,0,1,0,0,0
3,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,7,23,11,44,0,0.069756474,-0.99756405,-0.5,-0.866025404,-0.998716507,-0.050649169,0,1,0,1,1,0,0,0,0,1,0,0,0
3,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,7,23,16,9,0,-0.884987637,-0.46561452,-0.5,-0.866025404,-0.998716507,-0.050649169,0,1,0,1,1,0,0,0,0,1,0,0,0
-4,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,7,23,14,30,0,-0.608761429,-0.79335334,-0.5,-0.866025404,-0.998716507,-0.050649169,0,1,0,0,1,0,0,0,0,1,0,0,0
-3,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,7,23,6,17,0,0.997250185,-0.07410849,-0.5,-0.866025404,-0.998716507,-0.050649169,0,1,0,0,1,0,0,0,0,1,0,0,0
10,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,0,32.89595,-97.0372,7,23,13,30,0,-0.382683432,-0.923879533,-0.5,-0.866025404,-0.998716507,-0.050649169,0,1,0,1,1,0,0,0,0,1,0,0,0
-11,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,7,23,12,21,0,-0.091501619,-0.995804928,-0.5,-0.866025404,-0.998716507,-0.050649169,0,1,0,0,1,0,0,0,0,1,0,0,0
9,0,0,1,33.64044,-84.42694,0,0,0,0,1,1,0,41.9796,-87.90446,7,23,20,37,0,-0.774392644,0.632705329,-0.5,-0.866025404,-0.998716507,-0.050649169,0,1,0,1,1,0,0,0,0,1,0,0,0
11,0,0,1,33.64044,-84.42694,0,0,0,0,0,1,1,33.43417,-112.00806,7,23,19,7,0,-0.957571361,0.288196268,-0.5,-0.866025404,-0.998716507,-0.050649169,0,1,0,1,1,0,0,0,0,1,0,0,0
-22,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,1,33.94254,-118.40807,7,23,17,21,0,-0.985556059,-0.169349504,-0.5,-0.866025404,-0.998716507,-0.050649169,0,1,0,0,1,0,0,0,0,1,0,0,0
0,0,0,1,33.64044,-84.42694,0,0,0,0,1,0,0,25.79325,-80.29056,7,23,19,30,0,-0.923879533,0.382683432,-0.5,-0.866025404,-0.998716507,-0.050649169,0,1,0,0,1,0,0,0,0,1,0,0,0
-4,0,0,1,33.64044,-84.42694,0,0,0,0,0,0,1,35.21401,-80.94313,7,23,10,55,0,0.279829014,-0.960049854,-0.5,-0.866025404,-0.998716507,-0.050649169,0,1,0,0,1,0,0,0,0,1,0,0,0
6,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,7,23,20,42,0,-0.760405966,0.649448048,-0.5,-0.866025404,-0.998716507,-0.050649169,0,1,0,1,1,0,0,0,0,1,0,0,0
0,0,0,1,33.64044,-84.42694,0,0,0,1,0,0,0,39.87195,-75.24114,7,23,23,4,0,-0.241921896,0.970295726,-0.5,-0.866025404,-0.998716507,-0.050649169,0,1,0,0,1,0,0,0,0,1,0,0,0
